juego_id,TEMPORADA,Zona,Q,P,lnQ,lnP
200620,24-25,Platea 2,77,290.0,4.343805421853684,5.66988092298052
200620,24-25,Platea Cabecera,59,170.0,4.07753744390572,5.135798437050262
200620,24-25,Platea Cabecera 2,24,185.0,3.1780538303479458,5.220355825078324
200620,24-25,Preferente Cabecera,19,390.0,2.9444389791664403,5.966146739123692
200620,24-25,Preferente Central,60,600.0,4.0943445622221,6.396929655216146
200620,24-25,Preferente Tunel,22,525.0,3.091042453358316,6.263398262591624
200620,24-25,Zona Boing,33,390.0,3.4965075614664802,5.966146739123692
200620,24-25,Zona Elektra,11,332.0,2.3978952727983707,5.805134968916488
200620,24-25,Zona Mercado libre,18,332.0,2.8903717578961645,5.805134968916488
200620,24-25,Zona Miniso,9,170.0,2.1972245773362196,5.135798437050262
200620,24-25,Zona Pepsi,26,390.0,3.258096538021482,5.966146739123692
200620,24-25,Zona Toyota,9,332.0,2.1972245773362196,5.805134968916488
200620,24-25,Zona Zapata,19,332.0,2.9444389791664403,5.805134968916488
200621,24-25,Barrera Cabecera,8,52.0,2.0794415416798357,3.9512437185814275
200621,24-25,Barrera Central,57,156.0,4.04305126783455,5.049856007249537
200621,24-25,Butaca Central,128,60.0,4.852030263919617,4.0943445622221
200621,24-25,Cancha 1,8,1691.0,2.0794415416798357,7.43307534889858
200621,24-25,Cancha 3,6,1323.0,1.791759469228055,7.187657164114956
200621,24-25,Front Row Vip,7,2993.0,1.9459101490553132,8.0040315078527
200621,24-25,McCormick,14,170.0,2.6390573296152584,5.135798437050262
200621,24-25,Platea 2,63,290.0,4.143134726391533,5.66988092298052
200621,24-25,Platea Cabecera,63,170.0,4.143134726391533,5.135798437050262
200621,24-25,Platea Cabecera 2,11,185.0,2.3978952727983707,5.220355825078324
200621,24-25,Preferente,10,525.0,2.302585092994046,6.263398262591624
200621,24-25,Preferente Cabecera,19,390.0,2.9444389791664403,5.966146739123692
200621,24-25,Preferente Central,59,600.0,4.07753744390572,6.396929655216146
200621,24-25,Preferente Tunel,29,390.0,3.367295829986474,5.966146739123692
200621,24-25,Zona Boing,36,390.0,3.58351893845611,5.966146739123692
200621,24-25,Zona Elektra,17,332.0,2.833213344056216,5.805134968916488
200621,24-25,Zona Mercado libre,24,332.0,3.1780538303479458,5.805134968916488
200621,24-25,Zona Pepsi,18,390.0,2.8903717578961645,5.966146739123692
200621,24-25,Zona Toyota,20,332.0,2.995732273553991,5.805134968916488
200621,24-25,Zona Zapata,10,332.0,2.302585092994046,5.805134968916488
200622,24-25,Barrera Central,101,137.0,4.61512051684126,4.919980925828125
200622,24-25,Butaca Cabecera,26,25.0,3.258096538021482,3.2188758248682006
200622,24-25,Butaca Central,149,50.0,5.003946305945459,3.912023005428146
200622,24-25,Cancha 1,8,1492.0,2.0794415416798357,7.307872780763706
200622,24-25,Cancha 3,10,584.0,2.302585092994046,6.369900982828227
200622,24-25,Cancha 4,17,1000.0,2.833213344056216,6.907755278982137
200622,24-25,Front Row Vip,13,2641.0,2.5649493574615367,7.878912912297133
200622,24-25,Platea 2,99,240.0,4.59511985013459,5.480638923341991
200622,24-25,Platea Cabecera,27,70.0,3.295836866004329,4.248495242049359
200622,24-25,Platea Cabecera 2,16,123.0,2.772588722239781,4.812184355372417
200622,24-25,Preferente,46,425.0,3.828641396489095,6.052089168924417
200622,24-25,Preferente Cabecera,31,325.0,3.4339872044851463,5.783825182329737
200622,24-25,Preferente Central,89,550.0,4.48863636973214,6.309918278226516
200622,24-25,Preferente Tunel,11,297.0,2.3978952727983707,5.6937321388027
200622,24-25,Zona Boing,50,325.0,3.912023005428146,5.783825182329737
200622,24-25,Zona Mercado libre,7,293.0,1.9459101490553132,5.680172609017068
200622,24-25,Zona Pepsi,17,325.0,2.833213344056216,5.783825182329737
200622,24-25,Zona Toyota,15,293.0,2.70805020110221,5.680172609017068
200622,24-25,Zona Zapata,12,293.0,2.4849066497880004,5.680172609017068
200623,24-25,Barrera Central,81,156.0,4.394449154672439,5.049856007249537
200623,24-25,Butaca Cabecera,6,55.0,1.791759469228055,4.007333185232471
200623,24-25,Butaca Central,183,60.0,5.209486152841421,4.0943445622221
200623,24-25,Cancha 1,6,1691.0,1.791759469228055,7.43307534889858
200623,24-25,Cancha 3,11,661.0,2.3978952727983707,6.493753839851686
200623,24-25,Cancha 4,15,600.0,2.70805020110221,6.396929655216146
200623,24-25,Front Row Vip,8,2342.0,2.0794415416798357,7.758760544157663
200623,24-25,Platea 2,77,290.0,4.343805421853684,5.66988092298052
200623,24-25,Platea Cabecera,59,85.0,4.07753744390572,4.442651256490317
200623,24-25,Platea Cabecera 2,151,92.0,5.017279836814924,4.5217885770490405
200623,24-25,Preferente,20,525.0,2.995732273553991,6.263398262591624
200623,24-25,Preferente Cabecera,20,156.0,2.995732273553991,5.049856007249537
200623,24-25,Preferente Central,81,600.0,4.394449154672439,6.396929655216146
200623,24-25,Preferente Tunel,68,156.0,4.219507705176107,5.049856007249537
200623,24-25,Zona Boing,33,390.0,3.4965075614664802,5.966146739123692
200623,24-25,Zona Elektra,6,332.0,1.791759469228055,5.805134968916488
200623,24-25,Zona Mercado libre,28,332.0,3.332204510175204,5.805134968916488
200623,24-25,Zona Pepsi,31,390.0,3.4339872044851463,5.966146739123692
200623,24-25,Zona Toyota,25,332.0,3.2188758248682006,5.805134968916488
200623,24-25,Zona Zapata,9,332.0,2.1972245773362196,5.805134968916488
200624,24-25,Barrera Central,137,156.0,4.919980925828125,5.049856007249537
200624,24-25,Butaca Central,151,60.0,5.017279836814924,4.0943445622221
200624,24-25,Cancha 1,24,1691.0,3.1780538303479458,7.43307534889858
200624,24-25,Cancha 3,9,661.0,2.1972245773362196,6.493753839851686
200624,24-25,Cancha 4,14,840.0,2.6390573296152584,6.733401891837359
200624,24-25,Cancha Vip 3,8,661.0,2.0794415416798357,6.493753839851686
200624,24-25,Front Row Vip,5,2993.0,1.6094379124341003,8.0040315078527
200624,24-25,McCormick,10,170.0,2.302585092994046,5.135798437050262
200624,24-25,Platea 2,22,290.0,3.091042453358316,5.66988092298052
200624,24-25,Platea Cabecera,174,170.0,5.159055299214529,5.135798437050262
200624,24-25,Platea Cabecera 2,51,185.0,3.9318256327243257,5.220355825078324
200624,24-25,Preferente,25,525.0,3.2188758248682006,6.263398262591624
200624,24-25,Preferente Cabecera,39,195.0,3.6635616461296463,5.272999558563747
200624,24-25,Preferente Central,121,600.0,4.795790545596741,6.396929655216146
200624,24-25,Preferente Tunel,95,195.0,4.553876891600541,5.272999558563747
200624,24-25,Zona Boing,64,390.0,4.1588830833596715,5.966146739123692
200624,24-25,Zona Elektra,23,332.0,3.1354942159291497,5.805134968916488
200624,24-25,Zona Mercado libre,22,332.0,3.091042453358316,5.805134968916488
200624,24-25,Zona Pepsi,42,390.0,3.7376696182833684,5.966146739123692
200624,24-25,Zona Sabritas,7,170.0,1.9459101490553132,5.135798437050262
200624,24-25,Zona Toyota,36,332.0,3.58351893845611,5.805134968916488
200624,24-25,Zona Zapata,18,332.0,2.8903717578961645,5.805134968916488
200625,24-25,Barrera Cabecera,120,110.0,4.787491742782046,4.700480365792417
200625,24-25,Barrera Central,217,150.0,5.37989735354046,5.0106352940962555
200625,24-25,Butaca Central,901,90.0,6.803505257608338,4.499809670330265
200625,24-25,Cancha 1,19,1800.0,2.9444389791664403,7.495541943884256
200625,24-25,Cancha 2,13,1200.0,2.5649493574615367,7.090076835776092
200625,24-25,Cancha 3,16,1000.0,2.772588722239781,6.907755278982137
200625,24-25,Cancha 4,34,800.0,3.5263605246161616,6.684611727667927
200625,24-25,Cancha Vip 2,10,1200.0,2.302585092994046,7.090076835776092
200625,24-25,Cancha Vip 3,37,1000.0,3.6109179126442243,6.907755278982137
200625,24-25,Cancha Vip 4,24,800.0,3.1780538303479458,6.684611727667927
200625,24-25,Front Row Vip,16,1530.0,2.772588722239781,7.333023014386481
200625,24-25,Platea 2,173,400.0,5.153291594497779,5.991464547107982
200625,24-25,Platea Cabecera,15,200.0,2.70805020110221,5.298317366548036
200625,24-25,Platea Cabecera 2,109,200.0,4.6913478822291435,5.298317366548036
200625,24-25,Preferente,50,575.0,3.912023005428146,6.354370040797351
200625,24-25,Preferente Cabecera,236,86.0,5.4638318050256105,4.454347296253507
200625,24-25,Preferente Central,224,675.0,5.4116460518550396,6.51471269087253
200625,24-25,Preferente Fondo,98,250.0,4.584967478670572,5.521460917862246
200625,24-25,Preferente Tunel,191,86.0,5.25227342804663,4.454347296253507
200625,24-25,Zona Boing,69,475.0,4.23410650459726,6.163314804034641
200625,24-25,Zona Elektra,63,475.0,4.143134726391533,6.163314804034641
200625,24-25,Zona Mercado libre,70,475.0,4.248495242049359,6.163314804034641
200625,24-25,Zona Pepsi,56,475.0,4.02535169073515,6.163314804034641
200625,24-25,Zona Toyota,74,475.0,4.30406509320417,6.163314804034641
200625,24-25,Zona Zapata,72,475.0,4.276666119016055,6.163314804034641
200626,24-25,Banco Azteca,32,200.0,3.4657359027997265,5.298317366548036
200626,24-25,Barrera Cabecera,166,110.0,5.111987788356544,4.700480365792417
200626,24-25,Barrera Central,217,150.0,5.37989735354046,5.0106352940962555
200626,24-25,Butaca Cabecera 2,28,50.0,3.332204510175204,3.912023005428146
200626,24-25,Butaca Central,637,90.0,6.456769655572163,4.499809670330265
200626,24-25,Cancha 1,19,1800.0,2.9444389791664403,7.495541943884256
200626,24-25,Cancha 2,23,600.0,3.1354942159291497,6.396929655216146
200626,24-25,Cancha 3,11,500.0,2.3978952727983707,6.214608098422191
200626,24-25,Cancha 4,24,800.0,3.1780538303479458,6.684611727667927
200626,24-25,Cancha Vip 2,21,1200.0,3.044522437723423,7.090076835776092
200626,24-25,Cancha Vip 3,24,1000.0,3.1780538303479458,6.907755278982137
200626,24-25,Cancha Vip 4,19,800.0,2.9444389791664403,6.684611727667927
200626,24-25,Front Row Vip,12,1350.0,2.4849066497880004,7.2078598714324755
200626,24-25,McCormick,82,200.0,4.406719247264253,5.298317366548036
200626,24-25,Mesas VIP 2,8,1200.0,2.0794415416798357,7.090076835776092
200626,24-25,Platea 2,365,400.0,5.8998973535824915,5.991464547107982
200626,24-25,Platea Cabecera,202,200.0,5.308267697401205,5.298317366548036
200626,24-25,Platea Cabecera 2,186,100.0,5.225746673713202,4.605170185988092
200626,24-25,Preferente,34,575.0,3.5263605246161616,6.354370040797351
200626,24-25,Preferente Cabecera,261,86.0,5.564520407322694,4.454347296253507
200626,24-25,Preferente Central,242,675.0,5.488937726156687,6.51471269087253
200626,24-25,Preferente Fondo,155,250.0,5.043425116919247,5.521460917862246
200626,24-25,Preferente Tunel,276,86.0,5.62040086571715,4.454347296253507
200626,24-25,Zona Boing,59,475.0,4.07753744390572,6.163314804034641
200626,24-25,Zona Elektra,54,475.0,3.9889840465642745,6.163314804034641
200626,24-25,Zona Mercado libre,62,475.0,4.127134385045092,6.163314804034641
200626,24-25,Zona Miniso,51,200.0,3.9318256327243257,5.298317366548036
200626,24-25,Zona Pepsi,46,475.0,3.828641396489095,6.163314804034641
200626,24-25,Zona Sabritas,33,200.0,3.4965075614664802,5.298317366548036
200626,24-25,Zona Toyota,88,475.0,4.477336814478207,6.163314804034641
200626,24-25,Zona Zapata,79,475.0,4.3694478524670215,6.163314804034641
200627,24-25,Banco Azteca,96,200.0,4.564348191467836,5.298317366548036
200627,24-25,Barrera Cabecera,700,110.0,6.551080335043404,4.700480365792417
200627,24-25,Barrera Central,232,150.0,5.44673737166631,5.0106352940962555
200627,24-25,Butaca Cabecera,725,50.0,6.586171654854675,3.912023005428146
200627,24-25,Butaca Cabecera 2,175,50.0,5.1647859739235145,3.912023005428146
200627,24-25,Butaca Central,1761,90.0,7.473637108496206,4.499809670330265
200627,24-25,Cancha 1,29,1800.0,3.367295829986474,7.495541943884256
200627,24-25,Cancha 2,60,1200.0,4.0943445622221,7.090076835776092
200627,24-25,Cancha 3,76,1000.0,4.330733340286331,6.907755278982137
200627,24-25,Cancha 4,48,800.0,3.871201010907891,6.684611727667927
200627,24-25,Cancha Vip 2,28,1200.0,3.332204510175204,7.090076835776092
200627,24-25,Cancha Vip 3,68,1000.0,4.219507705176107,6.907755278982137
200627,24-25,Cancha Vip 4,40,800.0,3.6888794541139363,6.684611727667927
200627,24-25,Front Row Vip,27,1800.0,3.295836866004329,7.495541943884256
200627,24-25,General,377,50.0,5.932245187448011,3.912023005428146
200627,24-25,McCormick,82,200.0,4.406719247264253,5.298317366548036
200627,24-25,Mesas VIP 1,10,1200.0,2.302585092994046,7.090076835776092
200627,24-25,Mesas VIP 2,10,1200.0,2.302585092994046,7.090076835776092
200627,24-25,Mesas VIP 3,10,1200.0,2.302585092994046,7.090076835776092
200627,24-25,Mesas VIP 4,10,1200.0,2.302585092994046,7.090076835776092
200627,24-25,Platea 2,394,400.0,5.976350909297934,5.991464547107982
200627,24-25,Platea Cabecera,341,200.0,5.831882477283517,5.298317366548036
200627,24-25,Platea Cabecera 2,362,200.0,5.8916442118257715,5.298317366548036
200627,24-25,Preferente,191,575.0,5.25227342804663,6.354370040797351
200627,24-25,Preferente Cabecera,261,575.0,5.564520407322694,6.354370040797351
200627,24-25,Preferente Central,288,675.0,5.662960480135946,6.51471269087253
200627,24-25,Preferente Fondo,168,250.0,5.123963979403259,5.521460917862246
200627,24-25,Preferente Tunel,276,575.0,5.62040086571715,6.354370040797351
200627,24-25,Superpalcos,524,70.0,6.261491684321042,4.248495242049359
200627,24-25,Zona Boing,82,475.0,4.406719247264253,6.163314804034641
200627,24-25,Zona Elektra,73,475.0,4.290459441148391,6.163314804034641
200627,24-25,Zona Mercado libre,70,475.0,4.248495242049359,6.163314804034641
200627,24-25,Zona Miniso,70,200.0,4.248495242049359,5.298317366548036
200627,24-25,Zona Pepsi,77,475.0,4.343805421853684,6.163314804034641
200627,24-25,Zona Sabritas,70,200.0,4.248495242049359,5.298317366548036
200627,24-25,Zona Toyota,80,475.0,4.382026634673881,6.163314804034641
200627,24-25,Zona Zapata,75,475.0,4.31748811353631,6.163314804034641
200628,24-25,Banco Azteca,96,200.0,4.564348191467836,5.298317366548036
200628,24-25,Barrera Cabecera,720,110.0,6.579251212010101,4.700480365792417
200628,24-25,Barrera Central,232,150.0,5.44673737166631,5.0106352940962555
200628,24-25,Butaca Cabecera,1059,50.0,6.9650803456014065,3.912023005428146
200628,24-25,Butaca Cabecera 2,319,50.0,5.765191102784844,3.912023005428146
200628,24-25,Butaca Central,1864,90.0,7.530479995245536,4.499809670330265
200628,24-25,Cancha 1,35,1800.0,3.5553480614894135,7.495541943884256
200628,24-25,Cancha 2,68,1200.0,4.219507705176107,7.090076835776092
200628,24-25,Cancha 3,76,1000.0,4.330733340286331,6.907755278982137
200628,24-25,Cancha 4,52,800.0,3.9512437185814275,6.684611727667927
200628,24-25,Cancha Vip 2,44,1200.0,3.784189633918261,7.090076835776092
200628,24-25,Cancha Vip 3,68,1000.0,4.219507705176107,6.907755278982137
200628,24-25,Cancha Vip 4,40,800.0,3.6888794541139363,6.684611727667927
200628,24-25,Front Row Vip,27,1800.0,3.295836866004329,7.495541943884256
200628,24-25,General,677,50.0,6.517671272912275,3.912023005428146
200628,24-25,McCormick,83,200.0,4.418840607796598,5.298317366548036
200628,24-25,Mesas VIP 1,10,1200.0,2.302585092994046,7.090076835776092
200628,24-25,Mesas VIP 2,10,1200.0,2.302585092994046,7.090076835776092
200628,24-25,Mesas VIP 3,10,1200.0,2.302585092994046,7.090076835776092
200628,24-25,Mesas VIP 4,10,1200.0,2.302585092994046,7.090076835776092
200628,24-25,Platea 2,344,400.0,5.840641657373398,5.991464547107982
200628,24-25,Platea Cabecera,384,200.0,5.950642552587727,5.298317366548036
200628,24-25,Platea Cabecera 2,394,200.0,5.976350909297934,5.298317366548036
200628,24-25,Preferente,196,575.0,5.278114659230517,6.354370040797351
200628,24-25,Preferente Cabecera,211,575.0,5.351858133476067,6.354370040797351
200628,24-25,Preferente Central,292,675.0,5.676753802268282,6.51471269087253
200628,24-25,Preferente Fondo,198,250.0,5.288267030694535,5.521460917862246
200628,24-25,Preferente Tunel,311,575.0,5.739792912179234,6.354370040797351
200628,24-25,Superpalcos,508,70.0,6.230481447578482,4.248495242049359
200628,24-25,Zona Boing,83,475.0,4.418840607796598,6.163314804034641
200628,24-25,Zona Elektra,81,475.0,4.394449154672439,6.163314804034641
200628,24-25,Zona Mercado libre,74,475.0,4.30406509320417,6.163314804034641
200628,24-25,Zona Miniso,70,200.0,4.248495242049359,5.298317366548036
200628,24-25,Zona Pepsi,77,475.0,4.343805421853684,6.163314804034641
200628,24-25,Zona Sabritas,70,200.0,4.248495242049359,5.298317366548036
200628,24-25,Zona Toyota,88,475.0,4.477336814478207,6.163314804034641
200628,24-25,Zona Zapata,83,475.0,4.418840607796598,6.163314804034641
200629,24-25,Banco Azteca,15,160.0,2.70805020110221,5.075173815233827
200629,24-25,Barrera Cabecera,53,90.0,3.970291913552122,4.499809670330265
200629,24-25,Barrera Central,110,150.0,4.700480365792417,5.0106352940962555
200629,24-25,Butaca Central,198,60.0,5.288267030694535,4.0943445622221
200629,24-25,Cancha 1,22,1600.0,3.091042453358316,7.3777589082278725
200629,24-25,Cancha 2,18,1000.0,2.8903717578961645,6.907755278982137
200629,24-25,Cancha Vip 2,20,1000.0,2.995732273553991,6.907755278982137
200629,24-25,Cancha Vip 3,8,900.0,2.0794415416798357,6.802394763324311
200629,24-25,Cancha Vip 4,16,750.0,2.772588722239781,6.620073206530356
200629,24-25,Front Row Vip,25,1600.0,3.2188758248682006,7.3777589082278725
200629,24-25,McCormick,23,160.0,3.1354942159291497,5.075173815233827
200629,24-25,Platea 2,97,330.0,4.574710978503383,5.799092654460526
200629,24-25,Platea Cabecera,155,80.0,5.043425116919247,4.382026634673881
200629,24-25,Platea Cabecera 2,12,80.0,2.4849066497880004,4.382026634673881
200629,24-25,Preferente,54,475.0,3.9889840465642745,6.163314804034641
200629,24-25,Preferente Cabecera,182,99.0,5.204006687076795,4.59511985013459
200629,24-25,Preferente Central,132,550.0,4.882801922586371,6.309918278226516
200629,24-25,Preferente Fondo,48,220.0,3.871201010907891,5.393627546352362
200629,24-25,Preferente Tunel,191,99.0,5.25227342804663,4.59511985013459
200629,24-25,Zona Boing,65,375.0,4.174387269895637,5.926926025970411
200629,24-25,Zona Elektra,10,375.0,2.302585092994046,5.926926025970411
200629,24-25,Zona Mercado libre,10,375.0,2.302585092994046,5.926926025970411
200629,24-25,Zona Miniso,14,160.0,2.6390573296152584,5.075173815233827
200629,24-25,Zona Pepsi,49,375.0,3.8918202981106265,5.926926025970411
200629,24-25,Zona Toyota,10,281.0,2.302585092994046,5.638354669333745
200629,24-25,Zona Zapata,22,375.0,3.091042453358316,5.926926025970411
200630,24-25,Banco Azteca,41,160.0,3.713572066704308,5.075173815233827
200630,24-25,Barrera Cabecera,215,90.0,5.3706380281276624,4.499809670330265
200630,24-25,Barrera Central,226,150.0,5.420534999272286,5.0106352940962555
200630,24-25,Butaca Cabecera,24,40.0,3.1780538303479458,3.6888794541139363
200630,24-25,Butaca Central,479,60.0,6.171700597410915,4.0943445622221
200630,24-25,Cancha 1,22,1600.0,3.091042453358316,7.3777589082278725
200630,24-25,Cancha 2,34,1000.0,3.5263605246161616,6.907755278982137
200630,24-25,Cancha 3,17,900.0,2.833213344056216,6.802394763324311
200630,24-25,Cancha 4,16,750.0,2.772588722239781,6.620073206530356
200630,24-25,Cancha Vip 2,30,1000.0,3.4011973816621555,6.907755278982137
200630,24-25,Cancha Vip 3,38,900.0,3.6375861597263857,6.802394763324311
200630,24-25,Cancha Vip 4,37,750.0,3.6109179126442243,6.620073206530356
200630,24-25,Front Row Vip,17,1600.0,2.833213344056216,7.3777589082278725
200630,24-25,McCormick,58,160.0,4.060443010546419,5.075173815233827
200630,24-25,Mesas VIP 2,5,900.0,1.6094379124341003,6.802394763324311
200630,24-25,Platea 2,264,330.0,5.575949103146316,5.799092654460526
200630,24-25,Platea Cabecera,305,160.0,5.720311776607412,5.075173815233827
200630,24-25,Platea Cabecera 2,256,80.0,5.545177444479562,4.382026634673881
200630,24-25,Preferente,146,475.0,4.983606621708336,6.163314804034641
200630,24-25,Preferente Cabecera,261,99.0,5.564520407322694,4.59511985013459
200630,24-25,Preferente Central,280,550.0,5.634789603169249,6.309918278226516
200630,24-25,Preferente Fondo,145,220.0,4.976733742420574,5.393627546352362
200630,24-25,Preferente Tunel,294,99.0,5.683579767338681,4.59511985013459
200630,24-25,Zona Boing,80,375.0,4.382026634673881,5.926926025970411
200630,24-25,Zona Elektra,61,375.0,4.110873864173311,5.926926025970411
200630,24-25,Zona Mercado libre,35,375.0,3.5553480614894135,5.926926025970411
200630,24-25,Zona Miniso,67,160.0,4.204692619390966,5.075173815233827
200630,24-25,Zona Pepsi,76,375.0,4.330733340286331,5.926926025970411
200630,24-25,Zona Sabritas,32,160.0,3.4657359027997265,5.075173815233827
200630,24-25,Zona Toyota,36,375.0,3.58351893845611,5.926926025970411
200630,24-25,Zona Zapata,57,375.0,4.04305126783455,5.926926025970411
200631,24-25,Banco Azteca,67,200.0,4.204692619390966,5.298317366548036
200631,24-25,Barrera Cabecera,301,110.0,5.707110264748875,4.700480365792417
200631,24-25,Barrera Central,225,150.0,5.41610040220442,5.0106352940962555
200631,24-25,Butaca Cabecera,90,50.0,4.499809670330265,3.912023005428146
200631,24-25,Butaca Cabecera 2,9,50.0,2.1972245773362196,3.912023005428146
200631,24-25,Butaca Central,731,90.0,6.594413459749778,4.499809670330265
200631,24-25,Cancha 1,16,1800.0,2.772588722239781,7.495541943884256
200631,24-25,Cancha 2,60,504.0,4.0943445622221,6.222576268071369
200631,24-25,Cancha 3,25,500.0,3.2188758248682006,6.214608098422191
200631,24-25,Cancha 4,40,800.0,3.6888794541139363,6.684611727667927
200631,24-25,Cancha Vip 2,32,1020.0,3.4657359027997265,6.927557906278317
200631,24-25,Cancha Vip 3,17,1000.0,2.833213344056216,6.907755278982137
200631,24-25,Cancha Vip 4,22,800.0,3.091042453358316,6.684611727667927
200631,24-25,Front Row Vip,13,1800.0,2.5649493574615367,7.495541943884256
200631,24-25,McCormick,82,200.0,4.406719247264253,5.298317366548036
200631,24-25,Mesas VIP 3,5,1200.0,1.6094379124341003,7.090076835776092
200631,24-25,Platea 2,285,400.0,5.652489180268651,5.991464547107982
200631,24-25,Platea Cabecera,382,80.0,5.945420608606575,4.382026634673881
200631,24-25,Platea Cabecera 2,597,80.0,6.391917113392602,4.382026634673881
200631,24-25,Preferente,137,575.0,4.919980925828125,6.354370040797351
200631,24-25,Preferente Cabecera,115,575.0,4.74493212836325,6.354370040797351
200631,24-25,Preferente Central,206,675.0,5.327876168789581,6.51471269087253
200631,24-25,Preferente Fondo,136,250.0,4.912654885736052,5.521460917862246
200631,24-25,Preferente Tunel,222,575.0,5.402677381872279,6.354370040797351
200631,24-25,Zona Boing,74,475.0,4.30406509320417,6.163314804034641
200631,24-25,Zona Elektra,39,475.0,3.6635616461296463,6.163314804034641
200631,24-25,Zona Mercado libre,41,475.0,3.713572066704308,6.163314804034641
200631,24-25,Zona Miniso,59,200.0,4.07753744390572,5.298317366548036
200631,24-25,Zona Pepsi,35,475.0,3.5553480614894135,6.163314804034641
200631,24-25,Zona Sabritas,33,200.0,3.4965075614664802,5.298317366548036
200631,24-25,Zona Toyota,54,475.0,3.9889840465642745,6.163314804034641
200631,24-25,Zona Zapata,60,475.0,4.0943445622221,6.163314804034641
200632,24-25,Barrera Cabecera,20,90.0,2.995732273553991,4.499809670330265
200632,24-25,Barrera Central,167,150.0,5.117993812416755,5.0106352940962555
200632,24-25,Butaca Cabecera,30,40.0,3.4011973816621555,3.6888794541139363
200632,24-25,Butaca Central,296,60.0,5.69035945432406,4.0943445622221
200632,24-25,Cancha 1,21,1600.0,3.044522437723423,7.3777589082278725
200632,24-25,Cancha 2,9,1000.0,2.1972245773362196,6.907755278982137
200632,24-25,Cancha 3,15,900.0,2.70805020110221,6.802394763324311
200632,24-25,Cancha 4,9,750.0,2.1972245773362196,6.620073206530356
200632,24-25,Cancha Vip 2,11,1000.0,2.3978952727983707,6.907755278982137
200632,24-25,Cancha Vip 3,12,900.0,2.4849066497880004,6.802394763324311
200632,24-25,Cancha Vip 4,8,562.5,2.0794415416798357,6.332391134078575
200632,24-25,Front Row Vip,9,2600.0,2.1972245773362196,7.8632667240095735
200632,24-25,McCormick,6,160.0,1.791759469228055,5.075173815233827
200632,24-25,Platea 2,63,330.0,4.143134726391533,5.799092654460526
200632,24-25,Platea Cabecera,182,80.0,5.204006687076795,4.382026634673881
200632,24-25,Platea Cabecera 2,12,160.0,2.4849066497880004,5.075173815233827
200632,24-25,Preferente,32,475.0,3.4657359027997265,6.163314804034641
200632,24-25,Preferente Cabecera,9,247.0,2.1972245773362196,5.5093883366279774
200632,24-25,Preferente Central,122,550.0,4.804021044733257,6.309918278226516
200632,24-25,Preferente Fondo,8,220.0,2.0794415416798357,5.393627546352362
200632,24-25,Preferente Tunel,130,247.0,4.867534450455582,5.5093883366279774
200632,24-25,Zona Boing,49,375.0,3.8918202981106265,5.926926025970411
200632,24-25,Zona Elektra,14,375.0,2.6390573296152584,5.926926025970411
200632,24-25,Zona Mercado libre,6,375.0,1.791759469228055,5.926926025970411
200632,24-25,Zona Miniso,7,160.0,1.9459101490553132,5.075173815233827
200632,24-25,Zona Pepsi,44,375.0,3.784189633918261,5.926926025970411
200632,24-25,Zona Toyota,11,375.0,2.3978952727983707,5.926926025970411
200632,24-25,Zona Zapata,5,375.0,1.6094379124341003,5.926926025970411
200633,24-25,Barrera Central,143,150.0,4.962844630259907,5.0106352940962555
200633,24-25,Cancha 1,9,1600.0,2.1972245773362196,7.3777589082278725
200633,24-25,Cancha 2,27,500.0,3.295836866004329,6.214608098422191
200633,24-25,Cancha 4,19,375.0,2.9444389791664403,5.926926025970411
200633,24-25,Cancha Vip 2,18,500.0,2.8903717578961645,6.214608098422191
200633,24-25,Cancha Vip 4,11,750.0,2.3978952727983707,6.620073206530356
200633,24-25,Front Row Vip,10,1600.0,2.302585092994046,7.3777589082278725
200633,24-25,McCormick,24,160.0,3.1780538303479458,5.075173815233827
200633,24-25,Platea 2,10,330.0,2.302585092994046,5.799092654460526
200633,24-25,Platea Cabecera,80,160.0,4.382026634673881,5.075173815233827
200633,24-25,Platea Cabecera 2,11,160.0,2.3978952727983707,5.075173815233827
200633,24-25,Preferente,36,475.0,3.58351893845611,6.163314804034641
200633,24-25,Preferente Cabecera,102,99.0,4.624972813284271,4.59511985013459
200633,24-25,Preferente Central,189,550.0,5.241747015059643,6.309918278226516
200633,24-25,Preferente Fondo,30,220.0,3.4011973816621555,5.393627546352362
200633,24-25,Preferente Tunel,164,99.0,5.099866427824199,4.59511985013459
200633,24-25,Zona Boing,27,375.0,3.295836866004329,5.926926025970411
200633,24-25,Zona Elektra,5,375.0,1.6094379124341003,5.926926025970411
200633,24-25,Zona Mercado libre,8,375.0,2.0794415416798357,5.926926025970411
200633,24-25,Zona Pepsi,19,375.0,2.9444389791664403,5.926926025970411
200634,24-25,Banco Azteca,15,160.0,2.70805020110221,5.075173815233827
200634,24-25,Barrera Central,160,150.0,5.075173815233827,5.0106352940962555
200634,24-25,Butaca Central,46,60.0,3.828641396489095,4.0943445622221
200634,24-25,Cancha 1,16,1600.0,2.772588722239781,7.3777589082278725
200634,24-25,Cancha 2,30,500.0,3.4011973816621555,6.214608098422191
200634,24-25,Cancha 3,30,900.0,3.4011973816621555,6.802394763324311
200634,24-25,Cancha 4,26,375.0,3.258096538021482,5.926926025970411
200634,24-25,Cancha Vip 2,29,1000.0,3.367295829986474,6.907755278982137
